LABEL,TEXT,URL,EMAIL,PHONE,label,message,cleaned_message
0,Good afternoon starshine! How's my boytoy? Does he crave me yet? *sips cappuccino* I miss you babe *teasing kiss*,No,No,No,,,Good afternoon starshine! How's boytoy? crave yet? *sips cappuccino* miss babe *teasing kiss*
0,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Happy friendship day�,No,No,No,,,Purity friendship two smiling reading forwarded messageIts smiling seeing name Happy friendship day�
0,I hope U understand what I am saying..lol.,No,No,No,,,hope U understand sayinglol
0,what you plan to do on Valentines day on 14 feb,No,No,No,,,plan Valentines day 14 feb
0,Hey i booked the kb on sat already... what other lessons are we going for ah? Keep your sat night free we need to meet and confirm our lodging,No,No,No,,,Hey booked kb sat already lessons going ah? Keep sat night free need meet confirm lodging
0,"Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... 'GUESS!!",No,No,No,,,sea lays rock rock envelope envelope paper paper 3 words 'GUESS!!
0,Eh u remember how to spell his name... Yes I remember. He was naughty make until i was wet.,No,No,No,,,Eh u remember spell name Yes remember naughty make wet
0,K. I will sent it again�.sorry for the mistake�,No,No,No,,,K sent again�sorry mistake�
1,We are specialist in placing people in BPOs & hv al the major client.Hiring 4 collection/cce/tse 4 top 10 Bpos with good sal+inc.DAYSHIFT av.Tanvi/9953921288,No,No,yes,,,specialist placing people BPOs & hv al major clientHiring 4 collection/cce/tse 4 top 10 Bpos good sal+incDAYSHIFT avTanvi/9953921288
0,Yup!! Not good,No,No,No,,,Yup!! good
0,Happy birthday... May u find ur prince charming soon and u stay Happy!!,No,No,No,,,Happy birthday May u find ur prince charming soon u stay Happy!!
1,Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play £250k Dream Team. register now!SKY OPT OUT to 88088,No,No,yes,,,Fantasy Football back TV Go Sky Gamestar Sky Active play £250k Dream Team register now!SKY OPT 88088
0,I hate when she does this. She turns what should be a fun day into an annoying day of quarrels.,No,No,No,,,hate turns fun day annoying day quarrels
1,"Price revising soon!! Agni Property Recommends Spaze Privy The Address in Sec-93, Gurgaon@28 Lac onwards. 2/3/4 BHK Apts available.To Book Call 9212255555 Now!",No,No,yes,,,Price revising soon!! Agni Property Recommends Spaze Privy Address Sec-93 Gurgaon@28 Lac onwards 2/3/4 BHK Apts availableTo Book Call 9212255555 Now!
1,"Nova Medical Centers, conducts a shoulder Pain clinic on Mar 5th.Consult our renowned shoulder specialists Dr.Mahesh Reddy & Dr.Jatty Call-9686578312,9980295914",No,No,yes,,,Nova Medical Centers conducts shoulder Pain clinic Mar 5thConsult renowned shoulder specialists DrMahesh Reddy & DrJatty Call-96865783129980295914
0,Howz that persons story..have u heard that?,No,No,No,,,Howz persons storyhave u heard that?
0,Hi! You just spoke to MANEESHA V. if you were satisfied with the experience. Reply with Yes else No.,No,No,No,,,Hi! spoke MANEESHA V satisfied experience Reply Yes else
0,"As usual..iam fine, happy &amp; doing well..:) Howz u?",No,No,No,,,usualiam fine happy &amp well:) Howz u?
0,Ok�smart work!!,No,No,No,,,Ok�smart work!!
0,No dear. . Tanu going to talk in surya tv,No,No,No,,,dear Tanu going talk surya tv
0,Ha... Then we must walk to everywhere... Cannot take tram. My cousin said can walk to vic market from our hotel,No,No,No,,,Ha must walk everywhere Cannot take tram cousin said walk vic market hotel
0,:),No,No,No,,,:)
0,I'm home�call me�,No,No,No,,,I'm home�call me�
0,Doing project w frens lor.,No,No,No,,,project w frens lor
0,"Was really good to see you the other day dudette, been missing you!",No,No,No,,,really good see day dudette missing you!
0,"Sorry, I will call later..I am in a meeting..",No,No,No,,,Sorry call laterI meeting
0,I cant pick the phone right now. Call u back later,No,No,No,,,cant pick phone right Call u back later
0,So li hai... Me bored now da lecturer repeating last weeks stuff waste time...,No,No,No,,,li hai bored da lecturer repeating last weeks stuff waste time
0,I am in revage theatre now. . Going to watch KALAPANI in a few minutes,No,No,No,,,revage theatre Going watch KALAPANI minutes
0,Was gr8 to see that message. So when r u leaving? Congrats dear.,No,No,No,,,gr8 see message r u leaving? Congrats dear
0,I dont thnk its a wrong calling between us..hope u understand,No,No,No,,,dont thnk wrong calling ushope u understand
0,I HAVE A DATE ON SUNDAY WITH somebody I know!!,No,No,No,,,DATE SUNDAY somebody know!!
0,Rajni....pls do me a favour. Pls convey my Birthday wishes to Nitya.,No,No,No,,,Rajnipls favour Pls convey Birthday wishes Nitya
1,Nirala launches Aspire  - Noida extn 2/3/4 BHK  - No EMI for 30 mnths  - Corporate rates available  - Hurry for best locations Contact 9560090095,No,No,yes,,,Nirala launches Aspire - Noida extn 2/3/4 BHK - EMI 30 mnths - Corporate rates available - Hurry best locations Contact 9560090095
0,I'm at work. Please call when its possible�,No,No,No,,,I'm work Please call possible�
1,"Refer to Pg 2 of todays Hindustan Times UNIVERSAL GROUP launches shops in MARKET SQUARE at Golf Course Extn Road, Gurgaon Vishal Batra Investments 9810193057",No,No,yes,,,Refer Pg 2 todays Hindustan Times UNIVERSAL GROUP launches shops MARKET SQUARE Golf Course Extn Road Gurgaon Vishal Batra Investments 9810193057
0,I am in hospital dear. . I will call u back later,No,No,No,,,hospital dear call u back later
0,Ya! when are ü taking ure practical lessons? I start in june..,No,No,No,,,Ya! ü taking ure practical lessons? start june
0,"Sorry, u need to wait",No,No,No,,,Sorry u need wait
0,"I'm going  home soon and i don't want to talk to u anymore tonight, k? I've cried enough today.",No,No,No,,,I'm going home soon want talk u anymore tonight k? I've cried enough today
0,I never wanted to do was to hurt you. I am sorry if I have done that�,No,No,No,,,never wanted hurt sorry done that�
0,"I'm going to be home soon and I don't want to talk about this stuff anymore tonight, ok? I've cried enough today.",No,No,No,,,I'm going home soon want talk stuff anymore tonight ok? I've cried enough today
1,"Mobile Office,  AIRTEL LIVE & MMS settings have been successfully delivered on your phone! Now you can access Airtel Live by long pressing '0' key on Nokia. On other Phones launch Internet Browser and select Airtel Live (or goto http://live.airtelworld.com),  You pay no activation,  rental or browsing charges for Airtel Live. You only pay if you Download Content,  or Send MMS.",No,No,No,,,Mobile Office AIRTEL LIVE & MMS settings successfully delivered phone! access Airtel Live long pressing '0' key Nokia Phones launch Internet Browser select Airtel Live (or goto http://liveairtelworldcom) pay activation rental browsing charges Airtel Live pay Download Content Send MMS
0,Ok no prob�thanks�,No,No,No,,,Ok prob�thanks�
0,"Hi, my love! How goes that day? this morning I woke and dropped my cell on the way down the stairs but it seems alright ... *phews* I miss you !",No,No,No,,,Hi love! goes day? morning woke dropped cell way stairs seems alright *phews* miss !
0,Convey my best regards to him..thanks,No,No,No,,,Convey best regards himthanks
0,How long does applebees take,No,No,No,,,long applebees take
0,I will come  in half an hour,No,No,No,,,come half hour
0,"Good morning, my boytoy! How's those yummy lips ?  What do you do ? Do you think of me ? Do you crave me ? Do you need me ?",No,No,No,,,Good morning boytoy! How's yummy lips ? ? think ? crave ? need ?
1,"Over 3,0,000 songs on the www, music. nokia.com. Download 5 free tracks from the Nokia Music Store. Download now at http://music.nokia.co.in/myn5free",yes,No,No,,,30000 songs www music nokiacom Download 5 free tracks Nokia Music Store Download http://musicnokiacoin/myn5free
0,Ya very nice idea... . .be ready on thursday,No,No,No,,,Ya nice idea ready thursday
1,Chat n date now! 0871750.77.11! BT-national rate 5p/min only from landlines!,No,No,No,,,Chat n date now! 08717507711! BT-national rate 5p/min landlines!
0,MAYBE IF YOU WOKE UP BEFORE 3 THIS WOULDN'T BE A PROBLEM.,No,No,No,,,MAYBE WOKE 3 PROBLEM
1,"MBA+PGPM+SAP+PDP+LAPTOP. Fee 3.85 lacs. Register yourself for telephonic interview before 31st August. Limited Seats. Contact 08095370070 ,9886354542",No,No,yes,,,MBA+PGPM+SAP+PDP+LAPTOP Fee 385 lacs Register telephonic interview 31st August Limited Seats Contact 08095370070 9886354542
1,No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. so get txtin now and tell ur friends. 16 reply HL 4info,No,No,yes,,,1 POLYPHONIC tone 4 ur mob every week! txt PT2 87575 get txtin tell ur friends 16 reply HL 4info
0,I've would like to thank you for this brother. I promise I wont take your help for granted and will fulfil my promise.,No,No,No,,,I've would like thank brother promise wont take help granted fulfil promise
1,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call on 08000839402 NOW!,No,No,yes,,,Great NEW Offer - DOUBLE Mins & DOUBLE Txt best Orange tariffs get latest camera phones 4 FREE! Call 08000839402 NOW!
0,"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! ",No,No,No,,,Parents Kidz Friends n Colleagues screaming SURPRISE !!
0,What you doing?how are you? Hope everything is fine..,No,No,No,,,doing?how you? Hope everything fine
0,Yeah do! Dont stand to close tho- you ll catch something!,No,No,No,,,Yeah do! Dont stand close tho- catch something!
0,"Please protect yourself from e-threats. Kotak Mahendra Bank never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody.",No,No,No,,,Please protect e-threats Kotak Mahendra Bank never asks sensitive information like PasswordsATM/SMS PIN thru email Never share password anybody
0,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  2 Lacs.there is no source to arrange this amount.,No,No,No,,,wnt buy BMW car urgentlyits vry urgentbut hv shortage 2 Lacsthere source arrange amount
1,For ur chance to win a £250 cash every wk TXT: ACTION to 80608. www.movietrivia.tv custcare 08712405022,yes,No,yes,,,ur chance win £250 cash every wk TXT: ACTION 80608 wwwmovietriviatv custcare 08712405022
0,I cant pick the phone right now. Anything urgent?,No,No,No,,,cant pick phone right Anything urgent?
0,"Single line with a big meaning::::: ""Miss anything 4 ur ""Best Life"" but, don't miss ur best life for anything�",No,No,No,,,"Single line big meaning::::: ""Miss anything 4 ur ""Best Life"" miss ur best life anything�"
0,"It could work, I hope so�I am sure that we'll reach a decision at the next meeting",No,No,No,,,could work hope so�I sure we'll reach decision next meeting
0,No calls..messages..only missed calls,No,No,No,,,callsmessagesonly missed calls
0,"Honey ? Sweetheart ? Darling ? Sexy buns ? Sugar plum ? Loverboy ? I miss you, boytoy ...Did you go to the gym too ?",No,No,No,,,Honey ? Sweetheart ? Darling ? Sexy buns ? Sugar plum ? Loverboy ? miss boytoy go gym ?
0,Fighting  with some1 who is close to u is dificult if u lose - u lose if u win - u still lose.,No,No,No,,,Fighting some1 close u dificult u lose - u lose u win - u still lose
0,Gudnite....tc�sweet dreams..,No,No,No,,,Gudnitetc�sweet dreams
0,"Sorry, I'll call later..hv some work..",No,No,No,,,Sorry I'll call laterhv work
0,Just sleeping..and surfing..enjoying free time�,No,No,No,,,sleepingand surfingenjoying free time�
0,"Edison has rightly said, ""A fool can ask more questions than a wise man can answer"" ",No,No,No,,,"Edison rightly said ""A fool ask questions wise man answer"""
0,78%  in mca. But not conform.,No,No,No,,,78% mca conform
0,Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing.,No,No,No,,,Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U lot thats everything missing
0,SURBHIi..where are you dear..,No,No,No,,,SURBHIiwhere dear
1,"Win the newest Harry Potter and the Order of the Phoenix . reply HARRY, answer 5 questions - chance to be the first among readers!",No,No,No,,,Win newest Harry Potter Order Phoenix reply HARRY answer 5 questions - chance first among readers!
0,Happy birthday... Wish u all the happiness in your life,No,No,No,,,Happy birthday Wish u happiness life
0,I thk ü gotta go home by urself. Cos i'll b going out shopping 4 my frens present.,No,No,No,,,thk ü gotta go home urself Cos i'll b going shopping 4 frens present
0,Hahaha..use your brain dear�.thats important,No,No,No,,,Hahahause brain dear�thats important
0,Thats cool princess!,No,No,No,,,Thats cool princess!
0,"Solve d Case : A Man Was Found Murdered On 19 october, AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play.whoz the murderer?",No,No,No,,,Solve Case : Man Found Murdered 19 october AfterNoon 1His wife called Police 2Police questioned everyone 3Wife: SirI sleeping murder took place 4Cook: cooking 5Gardener: picking vegetables 6House-Maid: went 2 post office 7Children: went 2 playwhoz murderer?
1,FreeMsg Hi baby wow just got a new cam moby. Wanna C  pic? or Fancy a chat?Im w8in 4uTxt / rply CHAT to 82242 Hlp 08712317606 Msg150p 2rcv,No,No,yes,,,FreeMsg Hi baby wow got new cam moby Wanna C pic? Fancy chat?Im w8in 4uTxt / rply CHAT 82242 Hlp 08712317606 Msg150p 2rcv
0,Thanks. Fills me with complete calm and reassurance!,No,No,No,,,Thanks Fills complete calm reassurance!
0,I cannot come on Sunday as I HAVE A DATE ON SUNDAY WITH RIMCA!!,No,No,No,,,cannot come Sunday DATE SUNDAY RIMCA!!
1,	Get ur 1st RINGTONE FREE NOW! Reply to this msg with TONE. Gr8 TOP 20 tones to your phone every week just £1.50 per wk 2 opt out send STOP 08452810071 16,No,No,yes,,,Get ur 1st RINGTONE FREE NOW! Reply msg TONE Gr8 TOP 20 tones phone every week £150 per wk 2 opt send STOP 08452810071 16
1,Bloomberg -Message center +447797706009 Why wait?  http://careers. bloomberg.com,yes,No,yes,,,Bloomberg -Message center +447797706009 wait? http://careers bloombergcom
1,"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. ",No,No,yes,,,SIX chances win CASH! 100 20000 pounds txt> CSH11 send 87575
0,make that 3! 4  sake?! x,No,No,No,,,make 3! 4 sake?! x
0,"Sorry, I'll call later..busy somewhere..",No,No,No,,,Sorry I'll call laterbusy somewhere
0,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... God bless U",No,No,No,,,"7 wonders WORLD 7th 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS 1st ""Ur Lovely Friendship"" God bless U"
1,"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday!",No,No,No,,,Sunshine Hols claim ur med holiday send stamped self address envelope Drinks Us UK PO Box 113 Bray Wicklow Eire Quiz Starts Saturday!
1,YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now!,No,No,yes,,,YES! place town meet exciting adult singles UK Txt CHAT 86688 now!
0,I sent you  6000;  bucks,No,No,No,,,sent 6000 bucks
0,Well done and ! luv ya all,No,No,No,,,Well done ! luv ya
0,"No i'm not. I can't give you everything you want and need. You actually could do better for yourself on yor own--you've got more money than i do. I can't get work, i can't get a man, i can't pay the rent, i can't even fill my  gas tank. yes, i'm stressed and depressed. I didn't even call home for thanksgiving cuz i'll have to tell them i,m up to nothing.",No,No,No,,,i'm can't give everything want need actually could better yor own--you've got money can't get work can't get man can't pay rent can't even fill gas tank yes i'm stressed depressed even call home thanksgiving cuz i'll tell im nothing
0,Otherwise had part time job and tuition..,No,No,No,,,Otherwise part time job tuition
0,I cant pick the phone right now. Busy in meeting..,No,No,No,,,cant pick phone right Busy meeting
0,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends�.",No,No,No,,,New Theory: Argument wins SITUATION loses PERSON dont argue ur friends�
0,My uncles in canada...Wish you guys a great semester.,No,No,No,,,uncles canadaWish guys great semester
0,I am late. I will be there by evening,No,No,No,,,late evening
0,Good Morning plz call me sir..I want to talk to u�something urgent�,No,No,No,,,Good Morning plz call sirI want talk u�something urgent�
0,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. ",No,No,No,,,many people seems special first sight remain special till last sight
0,"Dont search love, let love find U. Thats why its called falling in love�.",No,No,No,,,Dont search love let love find U Thats called falling love�
0,Goin to workout lor... Muz lose e fats...,No,No,No,,,Goin workout lor Muz lose e fats
0,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? I am sorry",No,No,No,,,TODAY Sorry day! ever angry ever misbehaved hurt you? sorry
1,2/2 146tf150p�win tickets..call 08701417012,No,No,yes,,,2/2 146tf150p�win ticketscall 08701417012
0,Wat makes some people dearer is not just bcoz of the  happiness dat u feel when u meet them but bcoz of the pain u feel when u miss dem!!!,No,No,No,,,Wat makes people dearer bcoz happiness dat u feel u meet bcoz pain u feel u miss dem!!!
1,	New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693,No,No,yes,,,New TEXTBUDDY Chat 2 horny guys ur area 4 25p Free 2 receive Search postcode gaytextbuddycom TXT ONE name 89693
1,18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily.,No,No,No,,,18 days Euro2004 kickoff! U kept informed latest news results daily
0,"Mmmmm ... It was sooooo good to wake to your words this morning, my Love!! Mmmm ... I love you too, my Lion ... *devouring kiss from across the sea*",No,No,No,,,Mmmmm sooooo good wake words morning Love!! Mmmm love Lion *devouring kiss across sea*
0,Watching tv now.,No,No,No,,,Watching tv
0,Me hungry buy some food good lei... But mum n yun dun wan juz buy a little bit...,No,No,No,,,hungry buy food good lei mum n yun dun wan juz buy little bit
0,Ok..tell me�,No,No,No,,,Oktell me�
0,Mum say we wan to go then go... Then she can shun bian watch da glass exhibition...,No,No,No,,,Mum say wan go go shun bian watch da glass exhibition
1,"HOT LIVE FANTASIES call now 08707500020 Just 20p per min NTT Ltd, PO Box 1327 ",No,No,No,,,HOT LIVE FANTASIES call 08707500020 20p per min NTT Ltd PO Box 1327
0,Ok�that�s fine,No,No,No,,,Ok�that�s fine
0,You best watch what you say cause I get drunk,No,No,No,,,best watch say cause get drunk
1,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077,No,No,yes,,,Send logo 2 ur lover - 2 names joined heart Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 87077
1,Only 1 day left for SAWAN KI BAHAR compt. for Agents/DOs/CLIAs. Qualify the competition and win maximum prizes...SDM,No,No,No,,,1 day left SAWAN KI BAHAR compt Agents/DOs/CLIAs Qualify competition win maximum prizesSDM
0,Hey no I ad a crap nite was borin without ya 2 boggy with me u boring biatch! Thanx but u wait til nxt time il ave ya,No,No,No,,,Hey ad crap nite borin without ya 2 boggy u boring biatch! Thanx u wait til nxt time il ave ya
0,My brother in Atlanta. Wish you guys a great semester.,No,No,No,,,brother Atlanta Wish guys great semester
0,Okie..good news!!,No,No,No,,,Okiegood news!!
1,"NOIDA Hottest Property On Express Way * Today Homes Ridge Residency at Sec 135 with2,3,4 BHK available in 2370p/sq. fts *For Query call@9250230534",No,No,yes,,,NOIDA Hottest Property Express Way * Today Homes Ridge Residency Sec 135 with234 BHK available 2370p/sq fts *For Query call@9250230534
0," ""Miss anything 4 ur ""Best Life"" but, don't miss ur best life for anything... Gud nyt...",No,No,No,,,"""Miss anything 4 ur ""Best Life"" miss ur best life anything Gud nyt"
0,Haha okay... Today weekend leh...,No,No,No,,,Haha okay Today weekend leh
0,Tell your friends what you plan to do on Valentines day,No,No,No,,,Tell friends plan Valentines day
0,"Ever green  ""A Person Who Irritates u Always Is the one Who Loves u Vry Much!!",No,No,No,,,"Ever green ""A Person Irritates u Always one Loves u Vry Much!!"
0,"Height of Confidence: All the Aeronautics professors were askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:""if it is made by my students,this wont even start........ That is confidence..",No,No,No,,,"Height Confidence: Aeronautics professors askd 2 sit aeroplane Aftr sat wer told dat plane ws made students Dey hurried plane Bt 1 didnt move said:""if made studentsthis wont even start confidence"
0,I can't have a friend in the house because i'm embarassed that everything is scattered on the floor. I think we should work on it.,No,No,No,,,can't friend house i'm embarassed everything scattered floor think work
0,Am on my way,No,No,No,,,way
1,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade See o2.co.uk/games 4 Terms + settings.,yes,No,No,,,Buy Space Invaders 4 chance 2 win orig Arcade Game console Press 0 Games Arcade See o2couk/games 4 Terms + settings
0,"Sorry, I'll call later at 30 mins",No,No,No,,,Sorry I'll call later 30 mins
0,Also you and your family for going to rhode island or wherever  and leaving me all alone the week I have a new bong &gt;:(,No,No,No,,,Also family going rhode island wherever leaving alone week new bong &gt:(
0,"Sorry, I'll call later..busy right now...",No,No,No,,,Sorry I'll call laterbusy right
0,Yeah he got in at 2 and was v apologetic. n had fallen out and she was actin like spoilt child and he got caught up in that. Till 2! But we won't go there! Not doing too badly cheers. You?,No,No,No,,,Yeah got 2 v apologetic n fallen actin like spoilt child got caught Till 2! go there! badly cheers You?
0,picking them up from various points | going 2 yeovil | and they will do the motor project 4 3 hours | and then u take them home. || 12 2 5.30 max. || Very easy,No,No,No,,,picking various points | going 2 yeovil | motor project 4 3 hours | u take home || 12 2 530 max || easy
0,I cant pick the phone right now. Message if urgent..,No,No,No,,,cant pick phone right Message urgent
0,gonna let me know cos comes bak from holiday that day.  is coming. Don't4get2text me  number.,No,No,No,,,gonna let know cos comes bak holiday day coming Don't4get2text number
0,Oh k. . I will come tomorrow�dats for sure�.,No,No,No,,,Oh k come tomorrow�dats sure�
0,"Sorry, not now",No,No,No,,,Sorry
0,You are mistaken�.The fact that you  felt like i would do it to hurt you shows you really don't know me at all.,No,No,No,,,mistaken�The fact felt like would hurt shows really know
0,Today i'm not workin but not free oso... Gee... Thgt u workin at ur fren's shop ?,No,No,No,,,Today i'm workin free oso Gee Thgt u workin ur fren's shop ?
0,"Sorry, I'll call later�buzy ryt nw�",No,No,No,,,Sorry I'll call later�buzy ryt nw�
0,Wife is the murderer.,No,No,No,,,Wife murderer
1,Now GET RID OF -Cockroach -Termite -Bedbug -Rats -Any Pest 4Best DEALS in PestControlServices/ Chemical/Herbal/Odorless DIAL-N-ASK 080-62222222,No,No,yes,,,GET RID -Cockroach -Termite -Bedbug -Rats -Any Pest 4Best DEALS PestControlServices/ Chemical/Herbal/Odorless DIAL-N-ASK 080-62222222
0,All well..,No,No,No,,,well
0,I'm gonna be home soon and i don't want to talk to u anymore tonight.. I've cried enough today.,No,No,No,,,I'm gonna home soon want talk u anymore tonight I've cried enough today
1,lam Frederick banner. Pls conatct me asap regarding a possible late,No,No,No,,,lam Frederick banner Pls conatct asap regarding possible late
0,Ok..dats fine..,No,No,No,,,Okdats fine
0,Smile in Pleasure !!!Smile in Pain!!! Smile when trouble pours like Rain!!! Smile when sum1 Hurts U !!!Smile becoz SOMEONE still Loves to see u Smiling!! KEEP SMILING!!,No,No,No,,,Smile Pleasure !!!Smile Pain!!! Smile trouble pours like Rain!!! Smile sum1 Hurts U !!!Smile becoz SOMEONE still Loves see u Smiling!! KEEP SMILING!!
0,At WHAT TIME should i come tomorrow. Please confirm,No,No,No,,,TIME come tomorrow Please confirm
0,Haha... dont be angry with yourself... Take it as a practice for the real thing. =),No,No,No,,,Haha dont angry Take practice real thing =)
0,Your opinion about me? 1. Oversmart 2. selfish 3. naughy 4. Lovable 5. Silent 6. Special 7. immature 8. Stylish 9. Simple Pls reply..,No,No,No,,,opinion me? 1 Oversmart 2 selfish 3 naughy 4 Lovable 5 Silent 6 Special 7 immature 8 Stylish 9 Simple Pls reply
0,I'm at work. Please call if u r free�,No,No,No,,,I'm work Please call u r free�
0,I am going to sao mu today. Will be done only at 12,No,No,No,,,going sao mu today done 12
0,MMM ... .... Merry Christmas to me,No,No,No,,,MMM Merry Christmas
0,"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and FOR EVER",No,No,No,,,Friendship game play word say doesn\'t start March ends May tomorrow yesterday today EVER
0,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries�",No,No,No,,,Night ended another day morning come special way May smile like sunny rays leaves worries�
0,I not busy juz dun wan 2 go so early.. Hee..,No,No,No,,,busy juz dun wan 2 go early Hee
0,Ok i will message u before i leave my house.,No,No,No,,,Ok message u leave house
1,"	Twinks, bears, scallies, skins and jocks are calling now. Don't miss the weekend's fun. Call 08712466669 at 10p/min. 2 stop texts call 08712460324(nat rate)",No,No,yes,,,Twinks bears scallies skins jocks calling miss weekend's fun Call 08712466669 10p/min 2 stop texts call 08712460324(nat rate)
0,Okie�enjoy!!,No,No,No,,,Okie�enjoy!!
1,"Our Stock In News Call : Mcleod Russel Earns Intraday Profit of Rs 32, 780. To Subscribe Our Equity Or F&O Advisory Service visit www.StockInNews.com",yes,No,No,,,Stock News Call : Mcleod Russel Earns Intraday Profit Rs 32 780 Subscribe Equity F&O Advisory Service visit wwwStockInNewscom
0,"Was a nice day and, impressively, i was sensible, went home early and now feel fine. Or am i just boring?! When's yours, i can't remember.",No,No,No,,,nice day impressively sensible went home early feel fine boring?! When's can't remember
0,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. See what happens",No,No,No,,,1) Go write msg 2) Put Dictionary mode 3)Cover screen hand 4)Press &lt#&gt 5)Gently remove Ur hand See happens
0,As per your request 'Melle Melle (Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,No,No,No,,,per request 'Melle Melle (Nurungu Vettam)' set callertune Callers Press *9 copy friends Callertune
0,Still i have not checked it..,No,No,No,,,Still checked
0,Are you really busy or trying to avoid me�,No,No,No,,,really busy trying avoid me�
0,My uncles in Atlanta. Wish you guys a great new year..,No,No,No,,,uncles Atlanta Wish guys great new year
0,wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine�choose,No,No,No,,,wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine�choose
1,Now Get*SAUNA SLIM BELT(Rs650)&*VIBRATION+SAUNA BELT(Rs999)NCR(Rs50 Extra)*Reduce FAT(5 inch)+Free SLIM.TEA PH:7827450410/9268250573,No,No,yes,,,Get*SAUNA SLIM BELT(Rs650)&*VIBRATION+SAUNA BELT(Rs999)NCR(Rs50 Extra)*Reduce FAT(5 inch)+Free SLIMTEA PH:7827450410/9268250573
0,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams.. Life is empty without frnds..,No,No,No,,,Heart empty without love Mind empty without wisdom Eyes r empty without dreams Life empty without frnds
1,"Meet Top 35 US universities in Delhi at India Habitat Centre Lodhi Road on Nov 8th, 2 to 6 pm for student admission.Entry Free,  details contact 9911489000",No,No,yes,,,Meet Top 35 US universities Delhi India Habitat Centre Lodhi Road Nov 8th 2 6 pm student admissionEntry Free details contact 9911489000
0,We have sent JD for Customer Service to ur mail id.,No,No,No,,,sent JD Customer Service ur mail id
0,"Do you know why god created gap between your fingers..? So that, One who is made for you comes and fills those gaps by holding your hand with LOVE and CARE..!",No,No,No,,,know god created gap fingers? One made comes fills gaps holding hand LOVE CARE!
0,somewhere out there beneath the pale moon light someone is thinking of u some where out there where dreams come true�,No,No,No,,,somewhere beneath pale moon light someone thinking u dreams come true�
0,Did u got that persons story�Anyhow..,No,No,No,,,u got persons story�Anyhow
0,"Please protect yourself from e-threats. YES bank never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody.",No,No,No,,,Please protect e-threats YES bank never asks sensitive information like PasswordsATM/SMS PIN thru email Never share password anybody
0,"I'm gonna be home soon and i don't want to talk about this stuff anymore tonight, k? Leave this for now...I've cried enough today.",No,No,No,,,I'm gonna home soon want talk stuff anymore tonight k? Leave nowI've cried enough today
0,"Sorry, I can't help you on this. I am sorry�",No,No,No,,,Sorry can't help sorry�
0,K. I will sent it again�.my goodness..,No,No,No,,,K sent again�my goodness
